000000	999999	0.0	1.0	0.0	0.675	0	14000	0	1.0031978127591503	5e-05
000000	999999	0.0	1.0	0.675	0.775	0	14000	0	1.001085205729925	5e-05
000000	999999	0.0	1.0	0.775	0.85	0	14000	0	1.0002155110218338	5e-05
000000	999999	0.0	1.0	0.85	0.9	0	14000	0	0.9988411434857838	5e-05
000000	999999	0.0	1.0	0.9	0.94	0	14000	0	0.9983291592273751	5e-05
000000	999999	0.0	1.0	0.94	0.96	0	14000	0	0.9977758251173227	5e-05
000000	999999	0.0	1.0	0.96	0.9725	0	14000	0	1.0002797545581137	5e-05
000000	999999	0.0	1.0	0.9725	0.9825	0	14000	0	0.9998813583405158	5e-05
000000	999999	0.0	1.0	0.9825	10.0	0	14000	0	0.9991833385237828	5e-05
000000	999999	1.0	1.2	0.0	0.675	0	14000	0	1.0030638483913406	5e-05
000000	999999	1.0	1.2	0.675	0.775	0	14000	0	1.0010958671362555	5e-05
000000	999999	1.0	1.2	0.775	0.85	0	14000	0	0.9991158776856162	5e-05
000000	999999	1.0	1.2	0.85	0.9	0	14000	0	0.9979352824079643	5e-05
000000	999999	1.0	1.2	0.9	0.94	0	14000	0	0.9951102382915639	5e-05
000000	999999	1.0	1.2	0.94	0.96	0	14000	0	0.9949594909078415	5e-05
000000	999999	1.0	1.2	0.96	0.9725	0	14000	0	1.0000361661605564	5e-05
000000	999999	1.0	1.2	0.9725	0.9825	0	14000	0	0.9979013201531683	5e-05
000000	999999	1.0	1.2	0.9825	10.0	0	14000	0	0.9980674718861898	5e-05
000000	999999	1.2	1.4442	0.0	0.675	0	14000	0	1.0062959791987984	5e-05
000000	999999	1.2	1.4442	0.675	0.775	0	14000	0	1.0027896962552136	5e-05
000000	999999	1.2	1.4442	0.775	0.85	0	14000	0	1.000062252034197	5e-05
000000	999999	1.2	1.4442	0.85	0.9	0	14000	0	0.9990102973417042	5e-05
000000	999999	1.2	1.4442	0.9	0.94	0	14000	0	0.9976025886591782	5e-05
000000	999999	1.2	1.4442	0.94	0.96	0	14000	0	0.9979218044438537	5e-05
000000	999999	1.2	1.4442	0.96	0.9725	0	14000	0	1.0021697851318994	5e-05
000000	999999	1.2	1.4442	0.9725	0.9825	0	14000	0	1.0000626394001464	5e-05
000000	999999	1.2	1.4442	0.9825	10.0	0	14000	0	1.000327088441643	5e-05
000000	999999	1.5659999999999998	2.0	0.0	0.5	0	14000	0	1.012136616845738	5e-05
000000	999999	1.5659999999999998	2.0	0.5	0.6	0	14000	0	1.0058964534586508	5e-05
000000	999999	1.5659999999999998	2.0	0.6	0.8	0	14000	0	1.0020881466660225	5e-05
000000	999999	1.5659999999999998	2.0	0.8	0.9	0	14000	0	0.9997924160619035	5e-05
000000	999999	1.5659999999999998	2.0	0.9	0.94	0	14000	0	0.996959572463338	5e-05
000000	999999	1.5659999999999998	2.0	0.94	0.96	0	14000	0	0.9958196331768848	5e-05
000000	999999	1.5659999999999998	2.0	0.96	0.98	0	14000	0	1.000943862598204	5e-05
000000	999999	1.5659999999999998	2.0	0.98	10.0	0	14000	0	1.0005072728247915	5e-05
000000	999999	2.0	2.5	0.0	0.5	0	14000	0	1.0001537190263292	5e-05
000000	999999	2.0	2.5	0.5	0.6	0	14000	0	0.9998907020236617	5e-05
000000	999999	2.0	2.5	0.6	0.8	0	14000	0	1.0038049326088618	5e-05
000000	999999	2.0	2.5	0.8	0.9	0	14000	0	1.0014000401841807	5e-05
000000	999999	2.0	2.5	0.9	0.94	0	14000	0	0.9988131865532835	5e-05
000000	999999	2.0	2.5	0.94	0.96	0	14000	0	0.9971811838549509	5e-05
000000	999999	2.0	2.5	0.96	0.98	0	14000	0	1.0025976632909728	5e-05
000000	999999	2.0	2.5	0.98	10.0	0	14000	0	1.0022913571178744	5e-05
