0	1.4442	0	10	-1	-1	12	0.05
1.566	2.5	0	10	-1	-1	12	0.1
0	1.4442	0	10	-1	-1	6	0.5
1.566	2.5	0	10	-1	-1	6	1.
0	1.4442	0	10	-1	-1	1	1.
1.566	2.5	0	10	-1	-1	1	2.
